"i","age_label","tissue","sum_density","level"
"-27","none","lung",0.000590588308169015,"Level1"
"-27","none","lymphoid",8.30231198356075e-05,"Level1"
"-27","none","mesothelium",0,"Level1"
"-27","none","myeloid",0,"Level1"
"-27","none","ovary",0.000203540513700461,"Level1"
"-27","none","pancreas",0.000174673035666691,"Level1"
"-27","none","prostate",9.84973545387488e-05,"Level1"
"-27","none","sarcoma",9.31393464638678e-05,"Level1"
"-27","none","skin",0.00104800449739098,"Level1"
"-27","none","stomach",0.00051534383368599,"Level1"
"-27","none","thyroid",0.000174571253002626,"Level1"
"-27","none","unknown",0.000848870014467454,"Level1"
"-27","none","uterus",0.00104765194103001,"Level1"
"-27","none","uterus_HYPER",0.00777327725386929,"Level1"
"-27","none","uterus_MSI",0.0033128483347697,"Level1"
"-27","none","uterus_MSS",0.000218099766965944,"Level1"
"-28","none","anus",0.000164203612479475,"Level1"
"-28","none","biliary",0.000161758693446058,"Level1"
"-28","none","bladder",0.00025363756872909,"Level1"
"-28","none","brain",0.000171782316370674,"Level1"
"-28","none","breast",0.000172034145249023,"Level1"
"-28","none","cervix",0,"Level1"
"-28","none","colorectum",0.000577280222768311,"Level1"
"-28","none","colorectum_HYPER",0.0183949046084644,"Level1"
"-28","none","colorectum_MSI",0.0039845394435669,"Level1"
"-28","none","colorectum_MSS",0.000216447285236383,"Level1"
"-28","none","esophagus",0.000398645126179897,"Level1"
"-28","none","gallbladder",0.000156641604010025,"Level1"
"-28","none","headneck",6.47155204005925e-05,"Level1"
"-28","none","intestine",0.000189827414742402,"Level1"
"-28","none","kidney",3.94466857255338e-05,"Level1"
"-28","none","liver",0.000452972939448979,"Level1"
"-28","none","lung",0.000432781563292861,"Level1"
"-28","none","lymphoid",5.66937225780935e-05,"Level1"
"-28","none","mesothelium",0.000554323725055432,"Level1"
"-28","none","myeloid",0,"Level1"
"-28","none","ovary",0.00016395661223994,"Level1"
"-28","none","pancreas",0.000162926758183772,"Level1"
"-28","none","prostate",0.000131469556854809,"Level1"
"-28","none","sarcoma",0.000186753542538032,"Level1"
"-28","none","skin",0.00166317158500538,"Level1"
"-28","none","stomach",0.000479373574936992,"Level1"
"-28","none","thyroid",0,"Level1"
"-28","none","unknown",0.000820233580082725,"Level1"
"-28","none","uterus",0.00121267972415038,"Level1"
"-28","none","uterus_HYPER",0.00456385493194473,"Level1"
"-28","none","uterus_MSI",0.00461122526414846,"Level1"
"-28","none","uterus_MSS",0.000112917795844625,"Level1"
"-29","none","anus",0,"Level1"
"-29","none","biliary",3.67188073731365e-05,"Level1"
"-29","none","bladder",0.000627155821070593,"Level1"
"-29","none","brain",0.000315112316967667,"Level1"
"-29","none","breast",0.000246444613715414,"Level1"
"-29","none","cervix",0.000174337517433752,"Level1"
"-29","none","colorectum",0.000591453227069567,"Level1"
"-29","none","colorectum_HYPER",0.0285090655149473,"Level1"
"-29","none","colorectum_MSI",0.00403594848725796,"Level1"
"-29","none","colorectum_MSS",0.000556899985863697,"Level1"
"-29","none","esophagus",0.000564276066271541,"Level1"
"-29","none","gallbladder",0,"Level1"
"-29","none","headneck",0.000215810991374701,"Level1"
"-29","none","intestine",0.000127066646321676,"Level1"
"-29","none","kidney",0.000134612951988452,"Level1"
"-29","none","liver",0.00028135464332773,"Level1"
"-29","none","lung",0.000490526441461816,"Level1"
"-29","none","lymphoid",2.9048530048365e-05,"Level1"
"-29","none","mesothelium",0,"Level1"
"-29","none","myeloid",0.00012757542897238,"Level1"
"-29","none","ovary",0.000141813184074508,"Level1"
"-29","none","pancreas",7.57248272776223e-05,"Level1"
"-29","none","prostate",0.000324500823234566,"Level1"
"-29","none","sarcoma",0.00014920498404533,"Level1"
"-29","none","skin",0.0015115353654261,"Level1"
"-29","none","stomach",0.000357193437464241,"Level1"
"-29","none","thyroid",0,"Level1"
"-29","none","unknown",0.000787411144142598,"Level1"
"-29","none","uterus",0.000560339569637922,"Level1"
"-29","none","uterus_HYPER",0.0104096718498892,"Level1"
"-29","none","uterus_MSI",0.00246376811594203,"Level1"
"-29","none","uterus_MSS",0.0012647361354957,"Level1"
"-3","none","anus",0.000520721108956403,"Level1"
"-3","none","biliary",0.000285244709935366,"Level1"
"-3","none","bladder",0.000488037718580251,"Level1"
"-3","none","brain",0.000129485542952978,"Level1"
"-3","none","breast",0.000167704532295902,"Level1"
"-3","none","cervix",0,"Level1"
"-3","none","colorectum",0.000185428345037116,"Level1"
"-3","none","colorectum_HYPER",0.0185290718898206,"Level1"
"-3","none","colorectum_MSI",0.0037741942385641,"Level1"
"-3","none","colorectum_MSS",0.000427675834438879,"Level1"
"-3","none","esophagus",0.000483320521412313,"Level1"
"-3","none","gallbladder",0,"Level1"
"-3","none","headneck",0.000318870326285033,"Level1"
"-3","none","intestine",0.000242966698041991,"Level1"
"-3","none","kidney",6.44506626003179e-05,"Level1"
"-3","none","liver",0.000159799307633548,"Level1"
"-3","none","lung",0.000497540437927859,"Level1"
"-3","none","lymphoid",3.23568216187714e-05,"Level1"
"-3","none","mesothelium",0,"Level1"
"-3","none","myeloid",0,"Level1"
"-3","none","ovary",0.000195583968246283,"Level1"
"-3","none","pancreas",0.000205286533497135,"Level1"
"-3","none","prostate",0.000110072516834718,"Level1"
"-3","none","sarcoma",0.000187322465547704,"Level1"
"-3","none","skin",0.0011942858880044,"Level1"
"-3","none","stomach",0.000164115780388605,"Level1"
"-3","none","thyroid",3.6787698193724e-05,"Level1"
"-3","none","unknown",0.00024553395514269,"Level1"
"-3","none","uterus",0.000404033752486269,"Level1"
"-3","none","uterus_HYPER",0.00830016770543916,"Level1"
"-3","none","uterus_MSI",0.00100201628972038,"Level1"
"-3","none","uterus_MSS",0.000176369967269009,"Level1"
"-30","none","anus",0.00110741971207087,"Level1"
"-30","none","biliary",0.000264541399847271,"Level1"
"-30","none","bladder",0.000330735235996049,"Level1"
"-30","none","brain",8.18113353579263e-05,"Level1"
"-30","none","breast",0.000243619878086166,"Level1"
"-30","none","cervix",0.000142694063926941,"Level1"
"-30","none","colorectum",0.000148804358691846,"Level1"
"-30","none","colorectum_HYPER",0.0186886692341866,"Level1"
"-30","none","colorectum_MSI",0.00605732278821949,"Level1"
"-30","none","colorectum_MSS",0.00031771957454371,"Level1"
"-30","none","esophagus",0.000493345914992867,"Level1"
"-30","none","gallbladder",0.00037202380952381,"Level1"
"-30","none","headneck",0.000102688651806095,"Level1"
"-30","none","intestine",0.000243981356049746,"Level1"
"-30","none","kidney",4.8471659770938e-05,"Level1"
"-30","none","liver",0.000210480302096457,"Level1"
"-30","none","lung",0.000597734871551216,"Level1"
"-30","none","lymphoid",3.3800962388841e-05,"Level1"
"-30","none","mesothelium",0,"Level1"
"-30","none","myeloid",5.61419267909275e-05,"Level1"
"-30","none","ovary",0.000147471230797394,"Level1"
"-30","none","pancreas",0.000102051205894917,"Level1"
"-30","none","prostate",0.000204556535773162,"Level1"
"-30","none","sarcoma",0.000126567835796895,"Level1"
"-30","none","skin",0.000999379766104304,"Level1"
"-30","none","stomach",4.59643316786174e-05,"Level1"
"-30","none","thyroid",3.53932186593049e-05,"Level1"
"-30","none","unknown",0.000903694063928774,"Level1"
"-30","none","uterus",0.000661895799046268,"Level1"
"-30","none","uterus_HYPER",0.00954359054841161,"Level1"
"-30","none","uterus_MSI",0.00642259884296382,"Level1"
"-30","none","uterus_MSS",4.6607009694258e-05,"Level1"
"-31","none","anus",0,"Level1"
"-31","none","biliary",0.000304458219037758,"Level1"
"-31","none","bladder",0.000385288275493709,"Level1"
"-31","none","brain",0.000210186749843626,"Level1"
"-31","none","breast",0.000176128487745763,"Level1"
"-31","none","cervix",0,"Level1"
"-31","none","colorectum",0.000356926239342429,"Level1"
"-31","none","colorectum_HYPER",0.0143515884111087,"Level1"
"-31","none","colorectum_MSI",0.0031756419064403,"Level1"
"-31","none","colorectum_MSS",0.000416741563650489,"Level1"
"-31","none","esophagus",0.00051362166901812,"Level1"
"-31","none","gallbladder",0,"Level1"
"-31","none","headneck",0.000284918498489856,"Level1"
"-31","none","intestine",0.000156671535509986,"Level1"
"-31","none","kidney",0.000165907469219338,"Level1"
"-31","none","liver",9.69939301673559e-05,"Level1"
"-31","none","lung",0.000468618426346369,"Level1"
"-31","none","lymphoid",9.42712196665329e-05,"Level1"
"-31","none","mesothelium",8.29600132736021e-05,"Level1"
"-31","none","myeloid",0,"Level1"
"-31","none","ovary",0.000198052276185925,"Level1"
"-31","none","pancreas",0.000170186523420275,"Level1"
"-31","none","prostate",0.000123607606674345,"Level1"
"-31","none","sarcoma",9.11006439195357e-05,"Level1"
"-31","none","skin",0.00180598780154546,"Level1"
"-31","none","stomach",0.000541982394184158,"Level1"
"-31","none","thyroid",6.8082788671024e-05,"Level1"
"-31","none","unknown",0.000181622556441207,"Level1"
"-31","none","uterus",0.000683077012948056,"Level1"
"-31","none","uterus_HYPER",0.000803858520900322,"Level1"
"-31","none","uterus_MSI",0.00230523031152085,"Level1"
"-31","none","uterus_MSS",0.000183165940909304,"Level1"
"-32","none","anus",0.000426788596208709,"Level1"
"-32","none","biliary",7.22569456989053e-05,"Level1"
"-32","none","bladder",0.000313690614860663,"Level1"
"-32","none","brain",0.000143842550530413,"Level1"
"-32","none","breast",0.000230694880709375,"Level1"
"-32","none","cervix",0,"Level1"
"-32","none","colorectum",0.000196873083544009,"Level1"
"-32","none","colorectum_HYPER",0.0209463664923905,"Level1"
"-32","none","colorectum_MSI",0.00287099798470217,"Level1"
"-32","none","colorectum_MSS",0.000346770259146145,"Level1"
"-32","none","esophagus",0.000602870356434464,"Level1"
"-32","none","gallbladder",0,"Level1"
"-32","none","headneck",0.000156048044202835,"Level1"
"-32","none","intestine",0.000260047482182044,"Level1"
"-32","none","kidney",9.02223162995453e-05,"Level1"
"-32","none","liver",0.000233782901970428,"Level1"
"-32","none","lung",0.000397963609305783,"Level1"
"-32","none","lymphoid",6.46659457216955e-05,"Level1"
"-32","none","mesothelium",8.86917960088692e-05,"Level1"
"-32","none","myeloid",0,"Level1"
"-32","none","ovary",0.000142057967109318,"Level1"
"-32","none","pancreas",0.0001635122962326,"Level1"
"-32","none","prostate",9.02334206138331e-05,"Level1"
"-32","none","sarcoma",0.000104372941716149,"Level1"
"-32","none","skin",0.00119619210282373,"Level1"
"-32","none","stomach",0.00072795669089517,"Level1"
"-32","none","thyroid",0,"Level1"
"-32","none","unknown",0.000397706642144926,"Level1"
"-32","none","uterus",0.00106847970033463,"Level1"
"-32","none","uterus_HYPER",0.00278321678321678,"Level1"
"-32","none","uterus_MSI",0.00250229493226498,"Level1"
"-32","none","uterus_MSS",0.00012005997141987,"Level1"
"-33","none","anus",0,"Level1"
"-33","none","biliary",0.000603138159812302,"Level1"
"-33","none","bladder",0.000474259863291207,"Level1"
"-33","none","brain",0.000211548894774011,"Level1"
"-33","none","breast",0.000216326434153566,"Level1"
"-33","none","cervix",0,"Level1"
"-33","none","colorectum",0.000884770938787007,"Level1"
"-33","none","colorectum_HYPER",0.0189054896949066,"Level1"
"-33","none","colorectum_MSI",0.00277683074832276,"Level1"
"-33","none","colorectum_MSS",0.000389582688871759,"Level1"
"-33","none","esophagus",0.000266503445441087,"Level1"
"-33","none","gallbladder",0.000178826895565093,"Level1"
"-33","none","headneck",0.000426153953175825,"Level1"
"-33","none","intestine",9.13408841797589e-05,"Level1"
"-33","none","kidney",0.000214778241674021,"Level1"
"-33","none","liver",0.000232326188580096,"Level1"
"-33","none","lung",0.000511582344567935,"Level1"
"-33","none","lymphoid",6.76222856474928e-05,"Level1"
"-33","none","mesothelium",0,"Level1"
"-33","none","myeloid",0,"Level1"
"-33","none","ovary",0.000141829040736799,"Level1"
"-33","none","pancreas",9.56535512967021e-05,"Level1"
"-33","none","prostate",0.000238935342791268,"Level1"
"-33","none","sarcoma",9.9741146478613e-05,"Level1"
"-33","none","skin",0.00134075546523222,"Level1"
"-33","none","stomach",0.000546324609666604,"Level1"
"-33","none","thyroid",0,"Level1"
"-33","none","unknown",0.000685627199606665,"Level1"
"-33","none","uterus",0.00035616716229598,"Level1"
"-33","none","uterus_HYPER",0.0109496370273128,"Level1"
"-33","none","uterus_MSI",0.0031227185414493,"Level1"
"-33","none","uterus_MSS",0.000347437754327885,"Level1"
"-34","none","anus",0.000485647173667673,"Level1"
"-34","none","biliary",0.00052112590076456,"Level1"
"-34","none","bladder",0.000236992568974006,"Level1"
"-34","none","brain",0.000311902601355421,"Level1"
"-34","none","breast",0.000169177375403697,"Level1"
"-34","none","cervix",0.0013657820030369,"Level1"
"-34","none","colorectum",0.000520005614010523,"Level1"
"-34","none","colorectum_HYPER",0.0218703213452093,"Level1"
"-34","none","colorectum_MSI",0.00340247604336994,"Level1"
"-34","none","colorectum_MSS",0.000220236827241926,"Level1"
"-34","none","esophagus",0.00043283489733886,"Level1"
"-34","none","gallbladder",0.000141242937853107,"Level1"
"-34","none","headneck",0.000243205718985933,"Level1"
"-34","none","intestine",0.00053871078211849,"Level1"
"-34","none","kidney",6.77880954255444e-05,"Level1"
"-34","none","liver",0.000121494816582778,"Level1"
"-34","none","lung",0.000588398828515686,"Level1"
"-34","none","lymphoid",0.000137218531303481,"Level1"
"-34","none","mesothelium",0,"Level1"
"-34","none","myeloid",0,"Level1"
"-34","none","ovary",0.000235480763065208,"Level1"
"-34","none","pancreas",0.000102000043052969,"Level1"
"-34","none","prostate",0.000150648356225067,"Level1"
"-34","none","sarcoma",9.8822604763185e-05,"Level1"
"-34","none","skin",0.00162063930027779,"Level1"
"-34","none","stomach",0.000484341396131993,"Level1"
"-34","none","thyroid",5.46179474575345e-05,"Level1"
"-34","none","unknown",0.00034658461172165,"Level1"
"-34","none","uterus",0.000542507632435395,"Level1"
"-34","none","uterus_HYPER",0.0034145918617235,"Level1"
"-34","none","uterus_MSI",0.00134066279966139,"Level1"
"-34","none","uterus_MSS",0.000107667404250264,"Level1"
"-35","none","anus",0.000158730158730159,"Level1"
"-35","none","biliary",0.000167794692621889,"Level1"
"-35","none","bladder",0.000364534549688038,"Level1"
"-35","none","brain",0.000146302399491853,"Level1"
"-35","none","breast",0.000162740029871915,"Level1"
"-35","none","cervix",0.000450722454527353,"Level1"
"-35","none","colorectum",0.000480625822254443,"Level1"
"-35","none","colorectum_HYPER",0.00522163760812464,"Level1"
"-35","none","colorectum_MSI",0.00301635502928193,"Level1"
"-35","none","colorectum_MSS",0.000306717026518349,"Level1"
"-35","none","esophagus",0.000386307803913678,"Level1"
"-35","none","gallbladder",0,"Level1"
"-35","none","headneck",0.000347567092198196,"Level1"
"-35","none","intestine",0.000481735702437914,"Level1"
"-35","none","kidney",4.97380501493578e-05,"Level1"
"-35","none","liver",0.000308701168753175,"Level1"
"-35","none","lung",0.000506332956537277,"Level1"
"-35","none","lymphoid",0.000115973940755898,"Level1"
"-35","none","mesothelium",0,"Level1"
"-35","none","myeloid",4.92295574262787e-05,"Level1"
"-35","none","ovary",0.00023675335435253,"Level1"
"-35","none","pancreas",3.29773829889132e-05,"Level1"
"-35","none","prostate",0.000210578468017801,"Level1"
"-35","none","sarcoma",0.000122511954695555,"Level1"
"-35","none","skin",0.000939246813208241,"Level1"
"-35","none","stomach",0.000146328064794784,"Level1"
"-35","none","thyroid",5.941770647653e-05,"Level1"
"-35","none","unknown",0.000399474549944425,"Level1"
"-35","none","uterus",0.000549003983044825,"Level1"
"-35","none","uterus_HYPER",0.0193964065487657,"Level1"
"-35","none","uterus_MSI",0.00336175798291797,"Level1"
"-35","none","uterus_MSS",0.000186472314895847,"Level1"
"-36","none","anus",0,"Level1"
"-36","none","biliary",0,"Level1"
"-36","none","bladder",0.000688331353020144,"Level1"
"-36","none","brain",0.000263216525746795,"Level1"
"-36","none","breast",0.00025697427719918,"Level1"
"-36","none","cervix",0.000276231005699658,"Level1"
"-36","none","colorectum",0.000232708726526186,"Level1"
"-36","none","colorectum_HYPER",0.0222711059188895,"Level1"
"-36","none","colorectum_MSI",0.00327874053597074,"Level1"
"-36","none","colorectum_MSS",0.000303911286413703,"Level1"
"-36","none","esophagus",0.000300671240597948,"Level1"
"-36","none","gallbladder",0,"Level1"
"-36","none","headneck",0.000223409122903215,"Level1"
"-36","none","intestine",0.000385458531238582,"Level1"
"-36","none","kidney",0.000220186484723489,"Level1"
"-36","none","liver",0.000210379899961512,"Level1"
"-36","none","lung",0.000536649947242237,"Level1"
"-36","none","lymphoid",5.9077772277194e-05,"Level1"
"-36","none","mesothelium",0,"Level1"
"-36","none","myeloid",0,"Level1"
"-36","none","ovary",0.000260891956283396,"Level1"
"-36","none","pancreas",7.26019524218469e-05,"Level1"
"-36","none","prostate",0.000128140126541553,"Level1"
"-36","none","sarcoma",0.000148880269213351,"Level1"
"-36","none","skin",0.00161745434056474,"Level1"
"-36","none","stomach",0.000301625033198941,"Level1"
"-36","none","thyroid",7.00280112044818e-05,"Level1"
"-36","none","unknown",0.000541393125803254,"Level1"
"-36","none","uterus",0.0011623445837491,"Level1"
"-36","none","uterus_HYPER",0.00296810215082133,"Level1"
"-36","none","uterus_MSI",0.00194031925255197,"Level1"
"-36","none","uterus_MSS",0.000359892487813767,"Level1"
"-37","none","anus",0.000413901035019047,"Level1"
"-37","none","biliary",3.29500148275067e-05,"Level1"
"-37","none","bladder",0.000607752929634265,"Level1"
"-37","none","brain",0.000149721983017495,"Level1"
"-37","none","breast",0.000152833228929709,"Level1"
"-37","none","cervix",0.000122189638318671,"Level1"
"-37","none","colorectum",0.000387027802630613,"Level1"
"-37","none","colorectum_HYPER",0.0203071626109542,"Level1"
"-37","none","colorectum_MSI",0.00406852618861365,"Level1"
"-37","none","colorectum_MSS",0.000423386231103386,"Level1"
"-37","none","esophagus",0.00044290860944275,"Level1"
"-37","none","gallbladder",0,"Level1"
"-37","none","headneck",8.39389848338254e-05,"Level1"
"-37","none","intestine",6.23130608175474e-05,"Level1"
"-37","none","kidney",3.50016354968926e-05,"Level1"
"-37","none","liver",7.92706579728971e-05,"Level1"
"-37","none","lung",0.000483931758923295,"Level1"
"-37","none","lymphoid",5.54545918103003e-05,"Level1"
"-37","none","mesothelium",0,"Level1"
"-37","none","myeloid",0,"Level1"
"-37","none","ovary",0.000276319949053825,"Level1"
"-37","none","pancreas",2.4852035781503e-05,"Level1"
"-37","none","prostate",0.000207614603588058,"Level1"
"-37","none","sarcoma",0.000181330147038837,"Level1"
"-37","none","skin",0.0010147447739809,"Level1"
"-37","none","stomach",0.000402972054915683,"Level1"
"-37","none","thyroid",0.000103745201784417,"Level1"
"-37","none","unknown",0.000417047429588139,"Level1"
"-37","none","uterus",0.000679603776500744,"Level1"
"-37","none","uterus_HYPER",0.00363672871948825,"Level1"
"-37","none","uterus_MSI",0.00327245086229923,"Level1"
"-37","none","uterus_MSS",8.94628229093424e-05,"Level1"
"-38","none","anus",0.000384471719806932,"Level1"
"-38","none","biliary",7.15665927145209e-05,"Level1"
"-38","none","bladder",0.000445353988724704,"Level1"
"-38","none","brain",0.000132615476803092,"Level1"
"-38","none","breast",0.000216788899797214,"Level1"
"-38","none","cervix",0.000398746771228847,"Level1"
"-38","none","colorectum",0.000187342022420412,"Level1"
"-38","none","colorectum_HYPER",0.0195217866034908,"Level1"
"-38","none","colorectum_MSI",0.00203295684964707,"Level1"
"-38","none","colorectum_MSS",0.000316679723860998,"Level1"
"-38","none","esophagus",0.000467358050634287,"Level1"
"-38","none","gallbladder",0,"Level1"
"-38","none","headneck",0.000313157376509448,"Level1"
"-38","none","intestine",0.000552485486948403,"Level1"
"-38","none","kidney",0.000189721095989638,"Level1"
"-38","none","liver",0.000152605519734393,"Level1"
"-38","none","lung",0.000476057513701534,"Level1"
"-38","none","lymphoid",6.78458551441927e-05,"Level1"
"-38","none","mesothelium",0.000594883997620464,"Level1"
"-38","none","myeloid",5.13901022663035e-05,"Level1"
"-38","none","ovary",9.42887222675354e-05,"Level1"
"-38","none","pancreas",0.00011288511810881,"Level1"
"-38","none","prostate",0.000307377257840265,"Level1"
"-38","none","sarcoma",0.000148668603153333,"Level1"
"-38","none","skin",0.00149353667075402,"Level1"
"-38","none","stomach",0.000286984975707022,"Level1"
"-38","none","thyroid",0.000828380132540821,"Level1"
"-38","none","unknown",0.000375150163689687,"Level1"
"-38","none","uterus",0.000874798048938756,"Level1"
"-38","none","uterus_HYPER",0.00695666750481938,"Level1"
"-38","none","uterus_MSI",0.00182776322203083,"Level1"
"-38","none","uterus_MSS",0.000122000273607308,"Level1"
"-39","none","anus",0,"Level1"
"-39","none","biliary",0,"Level1"
"-39","none","bladder",0.000443398487635426,"Level1"
"-39","none","brain",0.000312774200123674,"Level1"
"-39","none","breast",0.000230407996146126,"Level1"
"-39","none","cervix",0.000496865880133817,"Level1"
"-39","none","colorectum",0.000345233891072689,"Level1"
"-39","none","colorectum_HYPER",0.0170675078563862,"Level1"
"-39","none","colorectum_MSI",0.00296542066316892,"Level1"
"-39","none","colorectum_MSS",0.000456597385931501,"Level1"
"-39","none","esophagus",0.000267106950910914,"Level1"
"-39","none","gallbladder",0.000124007936507937,"Level1"
"-39","none","headneck",0.000232506728147701,"Level1"
"-39","none","intestine",8.99442345745638e-05,"Level1"
"-39","none","kidney",9.95669719795601e-05,"Level1"
"-39","none","liver",0.000241044495893522,"Level1"
"-39","none","lung",0.000538294679797555,"Level1"
"-39","none","lymphoid",9.31075889789062e-05,"Level1"
"-39","none","mesothelium",0,"Level1"
"-39","none","myeloid",0,"Level1"
"-39","none","ovary",0.000170755318134094,"Level1"
"-39","none","pancreas",0.000117537205989483,"Level1"
"-39","none","prostate",0.000156619378847392,"Level1"
"-39","none","sarcoma",3.93270209834177e-05,"Level1"
"-39","none","skin",0.00127279676829155,"Level1"
"-39","none","stomach",0.000324803266254237,"Level1"
"-39","none","thyroid",0,"Level1"
"-39","none","unknown",0.000516181632528331,"Level1"
"-39","none","uterus",0.000477705756477256,"Level1"
"-39","none","uterus_HYPER",0.00485793954161442,"Level1"
"-39","none","uterus_MSI",0.00475882507338045,"Level1"
"-39","none","uterus_MSS",0.000146036916395223,"Level1"
"-4","none","anus",0,"Level1"
"-4","none","biliary",4.20822286748306e-05,"Level1"
"-4","none","bladder",0.000492470333466594,"Level1"
"-4","none","brain",0.000117343517002469,"Level1"
"-4","none","breast",0.000196779183912908,"Level1"
"-4","none","cervix",0.000133120340788072,"Level1"
"-4","none","colorectum",0.000540799956629299,"Level1"
"-4","none","colorectum_HYPER",0.0172511189311422,"Level1"
"-4","none","colorectum_MSI",0.00333898742740369,"Level1"
"-4","none","colorectum_MSS",0.000387402200781714,"Level1"
"-4","none","esophagus",0.000545067105453527,"Level1"
"-4","none","gallbladder",0,"Level1"
"-4","none","headneck",4.91431607938696e-05,"Level1"
"-4","none","intestine",5.85891727208812e-05,"Level1"
"-4","none","kidney",9.30025738845614e-05,"Level1"
"-4","none","liver",0.000156990812636444,"Level1"
"-4","none","lung",0.000435203410835114,"Level1"
"-4","none","lymphoid",1.43693781463635e-05,"Level1"
"-4","none","mesothelium",0,"Level1"
"-4","none","myeloid",0,"Level1"
"-4","none","ovary",0.000186415105595391,"Level1"
"-4","none","pancreas",7.19999760439739e-05,"Level1"
"-4","none","prostate",0.000175983459969329,"Level1"
"-4","none","sarcoma",8.53610327959061e-05,"Level1"
"-4","none","skin",0.00113740446458411,"Level1"
"-4","none","stomach",0.000757159379731594,"Level1"
"-4","none","thyroid",0.000367132465982882,"Level1"
"-4","none","unknown",0.00075136989416851,"Level1"
"-4","none","uterus",0.000581503639227448,"Level1"
"-4","none","uterus_HYPER",0.00503753153171236,"Level1"
"-4","none","uterus_MSI",0.00318256039026749,"Level1"
"-4","none","uterus_MSS",0.000195598106580983,"Level1"
"-40","none","anus",0,"Level1"
"-40","none","biliary",3.61284728494527e-05,"Level1"
"-40","none","bladder",0.00019255655601707,"Level1"
"-40","none","brain",0.00015539986567813,"Level1"
"-40","none","breast",0.000145616033447525,"Level1"
"-40","none","cervix",0.000659859901962513,"Level1"
"-40","none","colorectum",0.000878348006504907,"Level1"
"-40","none","colorectum_HYPER",0.0371240865355596,"Level1"
"-40","none","colorectum_MSI",0.00323768378755499,"Level1"
"-40","none","colorectum_MSS",0.000395650987160886,"Level1"
"-40","none","esophagus",0.000198717812381681,"Level1"
"-40","none","gallbladder",0.000970071936820705,"Level1"
"-40","none","headneck",0.000281058548590876,"Level1"
"-40","none","intestine",0.000156348036171872,"Level1"
"-40","none","kidney",9.64277523991806e-05,"Level1"
"-40","none","liver",0.0001196404018019,"Level1"
"-40","none","lung",0.000419911025456982,"Level1"
"-40","none","lymphoid",5.82208719189892e-05,"Level1"
"-40","none","mesothelium",0,"Level1"
"-40","none","myeloid",0,"Level1"
"-40","none","ovary",0.00036723976371842,"Level1"
"-40","none","pancreas",0.000106146982556016,"Level1"
"-40","none","prostate",0.000209074448949708,"Level1"
"-40","none","sarcoma",0.000148996258149532,"Level1"
"-40","none","skin",0.00128973918253139,"Level1"
"-40","none","stomach",7.350299668608e-05,"Level1"
"-40","none","thyroid",8.99442345745638e-05,"Level1"
"-40","none","unknown",0.000496708054869515,"Level1"
"-40","none","uterus",0.000530352605333152,"Level1"
"-40","none","uterus_HYPER",0.00509404388714734,"Level1"
"-40","none","uterus_MSI",0.00355401473478095,"Level1"
"-40","none","uterus_MSS",0.000107680252601306,"Level1"
"-41","none","anus",0.000462516087516088,"Level1"
"-41","none","biliary",0,"Level1"
"-41","none","bladder",7.3517872429092e-05,"Level1"
"-41","none","brain",0.000146455896628858,"Level1"
"-41","none","breast",0.000203216202892814,"Level1"
"-41","none","cervix",0,"Level1"
"-41","none","colorectum",0.000491859144625566,"Level1"
"-41","none","colorectum_HYPER",0.0124099233721159,"Level1"
"-41","none","colorectum_MSI",0.00340416611341805,"Level1"
"-41","none","colorectum_MSS",0.000448211866225217,"Level1"
"-41","none","esophagus",0.000188418370520869,"Level1"
"-41","none","gallbladder",0.00014367816091954,"Level1"
"-41","none","headneck",0.000416324641142422,"Level1"
"-41","none","intestine",0,"Level1"
"-41","none","kidney",5.05460042576049e-05,"Level1"
"-41","none","liver",0.000182061470391475,"Level1"
"-41","none","lung",0.000420782515368538,"Level1"
"-41","none","lymphoid",7.37186524133264e-05,"Level1"
"-41","none","mesothelium",0,"Level1"
"-41","none","myeloid",0,"Level1"
"-41","none","ovary",0.000114299572520267,"Level1"
"-41","none","pancreas",8.20337603181068e-05,"Level1"
"-41","none","prostate",0.000217315462573035,"Level1"
"-41","none","sarcoma",0.000141407065210368,"Level1"
"-41","none","skin",0.00103467311102815,"Level1"
"-41","none","stomach",0.000436463048631556,"Level1"
"-41","none","thyroid",0,"Level1"
"-41","none","unknown",0.00045352339081012,"Level1"
"-41","none","uterus",0.000814051472918521,"Level1"
"-41","none","uterus_HYPER",0.00312524139422684,"Level1"
"-41","none","uterus_MSI",0.00609097600655383,"Level1"
"-41","none","uterus_MSS",0.000105253586644905,"Level1"
"-42","none","anus",0.000241721053903795,"Level1"
"-42","none","biliary",0.000181000312261469,"Level1"
"-42","none","bladder",0.000210090234714537,"Level1"
"-42","none","brain",0.000231075254123087,"Level1"
"-42","none","breast",0.000254890998533988,"Level1"
"-42","none","cervix",0,"Level1"
"-42","none","colorectum",0.0001892712690585,"Level1"
"-42","none","colorectum_HYPER",0.0166501436227796,"Level1"
"-42","none","colorectum_MSI",0.00440399244885754,"Level1"
"-42","none","colorectum_MSS",0.000228176178770509,"Level1"
"-42","none","esophagus",0.00040469349453104,"Level1"
"-42","none","gallbladder",0.000350741692122559,"Level1"
"-42","none","headneck",0.00021866152156931,"Level1"
"-42","none","intestine",4.58127176104087e-05,"Level1"
"-42","none","kidney",7.5093289949594e-05,"Level1"
"-42","none","liver",0.000167731724224963,"Level1"
"-42","none","lung",0.000433170890490036,"Level1"
